NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
150000010715;2015;2;M;0;1;1;2;0;3;1;0;2304400;Fortaleza;23;CE;4;1;1;0;;;;2304400;Fortaleza;23;CE;1;1;1;1;236;232;240;244;590.3;566;552.3;646.1;CBDCBDBBDDCBBDBBBACEBBACCEBDCCBCECEEDCDABCBEE;DABACBABCEABEEDBEABBACDECCDACEBEBADDDAADEECDC;AACCE99999BEDBCBBDCAECBEECBCEEAEBBBDEEADDEDBDECCCD;EBDCBEEBBCDBDCCBACCEDDCBDCBAACCDDEDCCDDDABBBB;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;120;120;120;80;580;F;F;D;E;4;O;D;D;E;C;A;B;B;B;A;B;A;B;C;B;B;C;B;B;B;A;;;;;;;;4;4;4;4;4;4;4;;C;A;B;A;B;D;A;A;A
150000009877;2015;3;F;0;3;1;1;2;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;236;232;241;245;537;599.5;582.2;407.1;CBDEBDDDCDBABEDBDECBDECCDCBDACADECCDBADBAAEDE;EADACABDCEACAEDDCEBBBDEEAB*ECEBEDBBDEAECEEBAA;EDACC99999EBDCCABEDCEBABBCEADBEBCECBAECCDAADCBCEEE;ACDCABCDAEBAEBBEDDDCEAACBDBCBDDBBDDCEBECEABCC;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;140;120;120;160;140;680;F;C;D;B;9;F;D;B;D;A;A;B;B;B;B;A;A;A;B;A;B;D;A;B;A;C;B;C;3;0;5;5;5;5;5;5;5;0;0;0;2;A;A;A;A;A;A;A;A;A
150000010200;2015;7;F;0;1;1;1;6;1;;0;;;;;;;;0;;;;3534401;Osasco;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;F;E;E;D;5;P;C;E;E;C;A;C;C;B;C;B;B;B;E;B;B;E;B;E;B;B;E;D;0;0;5;5;0;5;5;5;0;5;5;0;;C;A;A;A;A;D;A;A;A
150000009927;2015;1;F;0;1;1;3;0;1;;1;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;237;233;242;246;582.2;599.9;575.7;643.9;EBDACDDAEDAEADDABEBBADDDECDCDCEDAAADBCDDECCDC;CBBBDACEBCEBCECCECAACBBEACEDAADDECDEDAAECCEAD;CDDBA99999DACBBECDDCCDCAABEEAECCECCCECEECEDBEBEBAB;DDCBCBABBADEEBDBDCDCBEAEDADBBBEBBCCBEDEBBDDCE;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;140;160;140;20;580;E;E;F;B;4;D;A;B;C;B;B;B;B;B;A;B;A;A;B;A;A;C;B;B;B;A;;;;;;;;5;5;4;2;1;1;2;;C;A;A;A;C;B;A;A;A
150000009928;2015;13;F;2;3;1;1;10;1;;0;;;;;;;;0;;;;2610707;Paulista;26;PE;1;1;1;1;235;231;239;243;553.7;561;575.3;449.5;DDCCDEEDDCDDECDDDDCAEDECDBBAAECDEEDCCADBDCCEC;AECDADACEADEDBCDACBEEDAECBEECEBDAAEEBBCDBABBD;99999DEDDEBDEBEAAEEDBBECDCBBDBBCEABEEBEDAECCBABDCE;EDACCADDCDCBEEDADAABBBCDEBBDAC*EBABADDEECBBEC;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;80;0;440;E;C;F;B;3;C;A;B;D;A;A;B;A;B;A;B;A;B;C;B;B;C;B;B;B;C;L;E;3;5;5;5;5;5;3;3;5;3;0;5;5;B;A;A;B;A;A;A;C;B
150000010822;2015;3;M;0;0;1;1;2;1;;0;;;;;;;;0;;;;2601904;Bezerros;26;PE;1;1;1;1;236;232;240;244;486.7;509.9;507.2;466.5;BDDAEDDECDCBABAABEEDECEBBEADABCDBABEEBCCBBBEB;BDCCCABBCEBAAEDAEACCEBADBBDDCCEEDEDEDECADEDDC;99999ADCECCEBDEACDACECCECDDEEDADBBBECAEDEEDDBABDAE;ABACACDBDDEACBAEBDAEBBCDDAECADBBADECBAEBCABCE;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;80;60;60;100;60;360;B;B;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;A;;;;;;;;5;5;5;5;4;4;5;;A;A;A;A;A;A;A;A;A
150000010030;2015;6;M;0;3;1;1;4;1;;0;;;;;;;;0;;;;2305209;Hidrolândia;23;CE;1;1;1;1;237;233;240;244;516.2;646.4;611.4;379.9;EDDCCDDBDBBECEBDEDEDBABDBBCCDEDBDBABCCBCDEDAC;CBBADEBABCCCCEBCBEEACBBCCBCDBDEDEEDEDBDCAAEAE;AAAEE99999BEBDCEADAAECCBCDDBDAAAECBBCDABEEBBCECCBE;CBCBDDBBBCCBBCBCDDBCAEADAABCACEECCDDDBAACADAE;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;160;160;160;160;80;720;C;C;A;A;2;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B;A;;;;;;;;5;5;1;1;1;3;4;;A;A;A;A;A;A;A;A;A
150000010031;2015;4;F;0;1;1;1;2;1;;0;;;;;;;;0;;;;3548906;São Carlos;35;SP;1;1;1;1;236;232;240;244;507;559.4;566.5;387.1;EDACBDCBADDEDBDBECBEEDECDABDABBCEDCBCEDDEACEB;BAEBBABCAEAACEDACEBEBDEEDADEBBEDDBBADAECECAEC;99999DACACAEDDCECDCAECBBCDBCCEADBEBBEAADEEBECEDCBE;C*CCDACDBBEDBBBCDCCEBDDDDABBADDBCCCACDCDDBABD;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;140;140;640;B;E;C;B;4;E;A;B;C;B;A;B;B;A;A;B;A;A;B;A;B;C;B;A;B;B;D;D;4;0;3;5;0;5;5;2;5;0;5;5;;B;A;A;B;A;A;A;A;A
150000010767;2015;4;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;3522307;Itapetininga;35;SP;1;1;1;1;237;233;241;245;440.3;567.6;521.5;562;ACDBCECAEBDECAADBDCEABCDCEBECBDCDBEACADECABDD;CABDADEBEDEBACAEBABABBECBCEDBDADAEDECBAECAEBD;CBCAD99999EBDBBABEAECACBCADADBDADDCAAECEDADEDBCDCE;CEDEBBCADEBEBDCBECBADCBBADDECBACCCADCBDBBACDE;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;140;140;160;80;680;E;D;F;D;2;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;B;B;B;B;B;E;C;5;4;5;5;5;5;5;1;5;1;1;5;;A;A;A;A;A;E;A;A;A
150000009929;2015;11;F;0;4;1;1;10;1;;0;;;;;;;;0;;;;3205002;Serra;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;A;B;B;B;3;C;A;B;D;A;B;B;A;B;A;B;A;A;C;A;A;D;A;B;B;C;C;E;5;5;5;5;5;5;5;5;5;2;2;2;1;A;A;B;A;A;A;A;C;A
150000009930;2015;5;F;0;1;1;1;4;1;;0;;;;;;;;0;;;;2516300;Sumé;25;PB;1;1;0;0;238;234;;;500.1;512.7;;;DCCEABBBDEECADCDBACDBEDBADBEBAACBEDDBADECBECA;ACCACDBBABEEDBECDCEDAEBACDCCEBCCBEABECABCBDCE;;;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;;;4;0;0;0;0;0;0;E;E;B;A;4;C;A;B;D;A;B;B;A;A;A;B;A;A;B;B;A;D;A;B;B;B;E;E;4;0;5;5;1;4;5;1;4;4;4;5;;A;A;A;A;A;A;A;C;A
150000010142;2015;11;M;0;3;1;1;5;1;;0;;;;;;;;0;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;B;D;B;B;3;C;A;B;C;A;A;B;B;B;A;B;A;B;B;A;A;B;B;B;B;C;E;E;5;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;B;A;A;B;B;A
150000010823;2015;2;M;0;1;1;2;0;2;1;0;4314407;Pelotas;43;RS;2;1;1;0;;;;4314407;Pelotas;43;RS;1;1;1;1;236;232;240;244;448.1;589.7;482.2;454.3;BDDEDCEABDBABBDECBDAEAADDBABCACDDBCDBDEEBEACA;CCBACABBEECABBEADACCCBBEACDDCBBEBDBACAEADEAEA;99999BACEEBCCABADCDEACCEADAEDADBBCBDADBDEADECECABD;EBCCDDCBAADEDBBBADEBBEECDACDBDAEBADCEBBADBDBE;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;140;120;140;100;640;B;D;C;B;4;C;A;B;D;A;A;B;B;A;A;B;A;A;C;B;A;D;A;B;B;C;B;B;4;0;5;5;5;3;5;3;5;2;2;5;5;A;A;A;A;B;A;A;B;A
150000010601;2015;4;M;0;1;1;1;3;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;236;232;239;243;651.5;742.1;628.9;740.6;EDDCADEAABECBDCBCEDBEDECEEBDDBCDCBEBDCDABDACE;DADCCABDCACBCEEDCCBABBBEBCDECBBADDBDAAEAEADEC;CEEAB99999BBEBECEDCDBBEBEECAABDEEADEEDCDAECCDADDCE;AABBADCADECABCDABABDCAAEBACCCDDDCCBEDBCDDEBEC;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;140;120;120;80;80;540;B;F;F;B;2;D;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;B;B;B;B;A;;;;;;;;5;5;3;5;4;3;5;;A;A;A;A;A;A;A;A;A
150000010661;2015;12;F;0;3;1;1;10;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;1;1;1;1;238;234;242;246;427.6;551.9;480.8;401.6;DAEECEABCCEEDBDCABADAEECDDADCEDBEACEEEDCCEADE;EADAEEBEEEDDEEEEABBCDEC*CBCEEEBCAEAAABEBDCAAA;99999BBBDCBDEDBEE*DDBECEECBBEACBBCCBEEEDDEAAAAEAAB;AEEBABDCDCEACDCBAEAAABDBBAABBAABBBDEABBEECBBC;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;100;100;80;80;80;440;A;A;B;B;1;C;A;B;B;A;A;B;B;A;A;B;A;A;B;A;A;B;A;B;B;C;B;E;2;0;2;5;5;5;5;5;5;5;5;5;5;A;A;B;A;A;A;A;C;A
150000010602;2015;10;F;0;3;1;1;8;1;;0;;;;;;;;0;;;;2507507;João Pessoa;25;PB;1;1;1;1;238;234;240;244;434.3;580.7;469.3;446.6;DBCEECCACECDDDDBEABDCADCDDABCEACCCDEDEDACDCEC;EBBCACBEDBEDDCECBECDEAEACBAEEEBBDEEBACBBDBCBA;99999DACBDBADDCEBADCCCDAACDEAEBDCECBCDDBCCAACDBDCE;EBCCDAEDCCAECCDCAEADDDADBCCDDEEDABADDBDCBDECA;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;100;120;100;560;C;C;C;B;6;E;A;C;C;B;A;B;A;A;A;B;A;B;B;A;A;D;B;B;B;C;G;D;3;0;4;4;5;4;5;3;5;5;4;5;3;A;A;A;A;A;A;A;A;A
150000010662;2015;12;M;1;1;1;1;10;1;;0;;;;;;;;0;;;;3104007;Araxá;31;MG;1;1;1;1;235;231;240;244;616.4;635.4;527.8;771.6;ABCECCAEDCEDBDEDEDCDDCEBBBBCDCEBEDEEEACEDDCEE;AEAEACBCEADECBDEEBBEECCEBDDCEBBEABECDDADCCCAA;99999BACDDDDDDAEBCBACCCEDDCACEBBABCCEEDBCADECEABDE;EBDCBCBEBEDDDDCBAACEBCCCCAAEADCBBDEDABABADEBB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;160;40;80;120;120;520;B;C;A;A;6;E;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;B;B;B;C;B;E;5;5;5;5;5;5;5;0;5;5;3;5;5;A;A;B;A;A;A;A;B;A
150000009931;2015;2;M;0;1;1;2;0;2;1;0;3170206;Uberlândia;31;MG;2;1;1;0;;;;3170206;Uberlândia;31;MG;1;1;1;1;236;232;241;245;451.8;567;520.1;532;CBDBBECADDACEDBBAEDBEEDAADBDAABCABDBCCEABACEC;AAECCAEBEACDCEDCDEBDBDEAACDBCBCEBDBEDCCAEBAAE;EEBDC99999EABEDABEAEECBEDCDABBBEAEEDCECBDBBCEEABCA;ECEEBBCDCBEADACECDDBACBEBEAABDEADCCADCEBBEBED;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;120;100;80;540;E;E;B;B;4;H;A;D;E;C;A;B;B;B;A;B;A;A;B;A;A;E;B;B;B;B;C;C;4;0;5;5;1;5;5;5;5;3;5;5;;A;A;B;A;B;A;A;B;A
150000010486;2015;3;F;0;1;1;1;2;1;;0;;;;;;;;0;;;;2604106;Caruaru;26;PE;1;1;1;1;235;231;242;246;382.7;603.8;532.6;438.6;DABCCEAABCAAAEEBEABBACADBDCDCDDCEACBDCDECEEBC;AEAEBBACECDAABEACCBAEEEABADABCACADCEBBDCCCABD;99999CDDDEBDDDBBDDCCBAAACDEEAACCAACEECCACABDEBEBDD;CDBECBEBEDBCDBCABCCCDCBCBBCABCBCABCDCBABDCDCB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;100;100;120;120;60;500;E;E;D;C;3;C;A;B;C;A;A;B;A;B;A;B;A;A;C;A;A;D;A;B;B;B;C;B;4;0;5;5;0;5;5;5;5;5;4;4;;A;A;A;A;A;A;A;C;A
150000010663;2015;5;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;3301009;Campos dos Goytacazes;33;RJ;1;1;1;1;237;233;242;246;581.1;688.8;632;708.2;EBEDABDDCAAEDAACBCDABCBCBECEDADCBBABBDCCECDDC;CBBDDEDACCBDCEECEACBCBBCCBEDBEDDECDEAADECDEAE;CEEAA99999BDEDBEEDDCECCDABEAAECCEABCEBBDCBCBEBEEBB;DDADCBBEBACBBBDBCCDBBAEEAAEBEBCDACEBBCBCDDDBC;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;160;160;160;140;780;E;E;D;D;3;O;D;E;E;D;A;C;C;B;A;B;A;B;E;B;B;D;A;B;B;C;F;B;2;0;3;4;3;5;5;0;2;2;2;4;0;C;A;A;A;A;D;A;A;A
150000010427;2015;11;F;0;3;1;1;6;1;;0;;;;;;;;0;;;;2704302;Maceió;27;AL;1;1;1;1;238;234;242;246;423.6;447;326.6;414.6;DBDDDACDEBBACAEACADAABEACABDCEDBCDAEBABBBDBCA;ECDBCEACBDABDDBDAABDABDDBDADEEBADDCAEEABCEEDD;99999EEDDCCABEADABEDAEBCDDECEDCDDEAEDEADEAAECCAAEB;BDEAAADDDBACDEEBABACEADAACEBAECABEDEACDBDACCD;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;100;120;100;80;520;A;A;F;F;1;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;C;L;E;5;5;5;5;2;5;5;1;5;0;0;5;5;A;A;A;B;A;A;A;C;A
150000010428;2015;10;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;1;1;1;1;237;233;241;245;475.2;634.1;539.1;505.2;ECDABDDEEEDAEBBEBCBDEDBBEDDDEBAABAABBBDDACBDA;CAABDEDAEBEBCEBCCACACABEECEDEDADEEDECEBCAAEAE;DBCBA99999EBDCBBBEAEEBBABEEDDBBEEECDACCEBEBA.BBEDC;ABAEBBCBAEDBDDBDBDDCCBBDDEDCBDDDECADADBDCBDEA;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;120;120;120;120;640;B;B;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;B;B;B;F;E;5;5;3;5;0;0;5;5;5;4;4;5;;A;A;A;A;A;A;B;C;D
150000010664;2015;14;M;1;3;1;1;5;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;H;B;F;A;4;F;A;B;B;A;A;B;A;B;A;B;A;A;C;B;B;D;B;B;B;C;C;E;5;5;5;5;5;5;5;5;5;5;2;5;5;A;A;B;C;A;D;C;C;C
150000010603;2015;2;F;;2;1;3;0;1;;1;;;;;;;;0;;;;3304144;Queimados;33;RJ;1;1;1;1;238;234;241;245;464.8;576.4;569.7;383.6;DCAEEBEDBBCDCBBBAEAABEDCCBABEACCEBCEEBDECDCCB;BDAAACBEDBEACAACCBACDCBCCECBCEBDDEACACABBCCBA;99999DEBBECBACABBEDCECBEAEDADBBDEACDAECCEEEDCBCEEE;CCBAABCBBCBAABDABDABAACBCCDBBBDACDEBBACDDDCED;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;120;120;140;80;580;C;E;B;D;5;C;A;B;C;A;A;B;B;A;A;B;A;A;B;B;A;E;B;A;A;A;;;;;;;;5;5;5;5;5;4;5;;A;A;A;A;C;A;A;A;B
150000010665;2015;11;F;1;2;1;1;10;1;;0;;;;;;;;0;;;;2800308;Aracaju;28;SE;1;1;1;1;238;234;239;243;481.6;532.1;504.7;414.6;DCAAAEEBBBDCDBEDDEBBEAECECAECBECCBDEEEACDDEDA;EEEEACBEAAEDDAEBADBBDABEBBCCEEEEECEEECEBDBDDC;99999BDDDDBDBBECEBEDBCBEDBBCBEBCEBAECEADCACCAAACBE;EEDCBECADEBEABCAABDBADADEDBDDCAEACEDDCCDBBAAC;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;160;140;120;140;120;680;B;F;C;D;4;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;B;B;E;E;5;5;1;4;5;5;5;1;5;5;5;5;;A;A;A;A;A;A;A;A;A
150000010716;2015;11;F;0;1;1;1;10;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;238;234;240;244;558.7;577;534;533;DDCEBECBBBEBBCCDABCBEBDAEDDBDEEEDBCEDCCCBDECB;BDEAAEBDCDEDDEEBDEBDEBCACBBEEDEDEEACECCBBBEAC;CBCDB99999BEDCDEDBACACCCEDEBEEDADEBDEDAACCBBCEECBE;DBCCBAEEBBCADEBADDDECEDDDDDDBDABDEDCDADABDEDB;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;80;60;500;E;C;D;F;5;E;A;B;D;B;A;B;A;B;A;A;A;A;B;B;B;D;B;B;B;C;C;D;5;3;0;5;0;5;5;5;5;5;2;5;5;A;A;A;A;A;A;A;A;A
150000010666;2015;6;M;0;1;1;1;5;1;;0;;;;;;;;0;;;;5208707;Goiânia;52;GO;1;1;1;1;238;234;242;246;678;633.1;586.2;751.4;DDBEEEDEBAADDDCDDEEDCABABADCBCEADCEAAAEEABBCC;ADEBAEADDEDABAEABEBCCABECBBEEDBDDBCCACBBDEABE;CEEAA99999BCEBBECBDCEDCEABBBAECBDABCBCCEADBCCBEAAA;DCDADBDEABDDABEBCCCDBAEACACABBEDBCCEECBADBCBC;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;160;160;160;180;100;760;F;E;C;B;3;C;A;B;D;B;A;B;A;B;A;B;A;A;B;B;A;D;B;B;B;C;D;E;5;0;4;3;0;5;5;3;4;4;5;1;0;C;A;A;A;A;B;A;A;A
