NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075
300000865629;2011;12;M;1;2;1;0;1;3;;;;;;;;0;SECRETARIA ESTADUAL - MS;50;MS;4318408;SAO JERONIMO;43;RS;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;C;B;D;D;C;B;A;0;5;5;5;5;A;A;B;B;B;B;B;A;E;13;5;5;5;5;F;E;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;A;A;D;D;C;A;A;D;D;A
300000869265;2011;11;F;2;3;1;8;1;1;;;;;;;;0;;;;5107040;PRIMAVERA DO LESTE;51;MT;1;1;1;1;121;117;126;130;423.8;414.1;527;408.5;ACBEEDDECBADCABBBECABCEAADABBCAAEDECDCBBEDECE;BEEDDCEECBBBADAEDCEBDCDCCDAAADBECCBAECDCBDABB;DDCACDEBAEACDDECAEACBDEDCCDCAAEDDEBBAABABCEEE;CBBCCEEDACACCBABEABBCAABBBCBBAACCACEEBCBDEBCA;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;160;100;100;120;100;580;2;B;B;B;A;C;B;B;;;;;;;;;;;;;;;;5;5;5;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;D;D;D;D;D;D;A;D;D;A;D;D;D;D;A
300000868394;2011;2;F;1;3;3;0;2;;;;;;;;;0;;;;3106705;BETIM;31;MG;1;1;1;1;121;117;125;129;537.5;542.6;566.2;614.1;BBDEBDBEDDCAEDDEBEADDBEECACCCBCEAACDDBABCDDCA;EDADACCEEBDBACACECDBBCDEEBBDCAAECADADBDDAAABA;CCDABEDDDADBEBEECAACDBBBCBAECDEADDDEBCABBCAEE;AAECECCDADBCDEDEDDEDBDBDCDBBDDACDCCDCDDCCBBDE;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;140;120;120;140;120;640;4;C;B;E;A;A;B;A;5;5;5;5;5;A;A;B;B;B;A;B;B;A;16;5;5;5;5;B;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;A;A;D;A;D;A;A;A;D;D;D;B
300000869329;2011;16;F;3;3;4;1;1;;;;;;;;;1;;;;2910800;FEIRA DE SANTANA;29;BA;1;1;1;1;121;117;126;130;456.5;528.1;375.8;439.7;CDBBEDBEADCBEDEBEDACACCAEBCDCECCEBBBDCCBDDCCA;EDEBAEAEDBDAECAEECDDBAACAABDDCEEECADBBDEB.CC.;ADDECDEAACDDEBCCDDCDDC*BADEBCDCBBCCEDDAEBDEBC;ABAECBCDCCBBCBCEBBBDBDEEBCCAEECCBABCDDDEA*CDD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;80;120;100;100;80;480;2;B;B;D;D;B;B;A;0;5;5;5;5;B;B;B;B;B;B;B;B;D;18;0;5;5;5;B;A;B;F;E;A;B;;;;;;;;;A;0;0;5;0;5;0;0;0;D;0;5;5;5;B;A;B;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;B
300000861317;2011;4;M;1;3;2;0;3;1;2312908;SOBRAL;23;CE;4;1;1;1;;;;2312908;SOBRAL;23;CE;1;1;1;1;121;117;127;131;499.1;415.3;466.8;421.8;BCDABBEDDBADCBAEBDCCABBEDABDDCCBEDABDAABCEECA;ADBEDCCECBCAAECCDEDACCBECAADDACDAABDCDDBBABBA;ABBECADECDBBDEDABCEDDEABDBABDBBAAECBCCCDACEEB;CDBCEDDADBCADBBECECBDBABEABADDCDCCACDCADADECA;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;120;100;100;80;60;460;5;G;C;E;A;D;B;B;;;;;;;;;;;;;;;;5;5;5;5;F;A;C;F;A;C;B;;;;;;;;;A;0;0;0;0;0;0;0;0;B;5;5;5;5;A;A;A;A;C;A;A;A;A;A;A;A;A;C;A;D;D;D;B
300000862361;2011;4;F;1;3;1;0;3;1;;;;;;;;0;;;;5200258;AGUAS LINDAS DE GOIAS;52;GO;1;1;1;1;121;117;128;132;354.4;524.2;588.3;423;ACCEDAABBEAAECBBCDBEADAADEACCDCCCAAAEBDBAABBB;EDBCADEEEADEAACEECDBBDCECACDCAAEABABBBDEBAABA;BBCACDDADEBECDECAABCDABABCDEBEACBDEAABCABBEEB;BEBBEDEDCEEBAECBDCDBCCDCBBAEACDCDDCAAEAABBDBE;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;120;180;140;140;120;700;4;B;C;C;C;C;B;B;;;;;;;;;;;;;;;;5;5;3;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;D;D;D;D;D;A;D;A;C;D;D;D;D;A
300000870422;2011;4;F;1;1;2;4;1;1;4119152;PINHAIS;41;PR;2;1;1;0;;;;4119152;PINHAIS;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;C;D;B;A;B;A;3;0;5;5;5;B;B;B;B;B;B;B;B;D;14;5;5;0;5;C;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;D;D;A;A;D;A;C;D;D;D;D;A
300000869457;2011;3;M;1;3;2;1;1;1;3548906;SAO CARLOS;35;SP;2;1;1;0;;;;3548906;SAO CARLOS;35;SP;1;1;1;1;121;117;127;131;443.2;506.3;526.6;536.2;BABEEBABCDABCCDBDEBADCDADAACBEACABCCECEBBCDCA;EDEEEBEEDBBACCCCAADDBCDCDACDABAEEBCDBBAABCADC;EEDBDCDABBADDEBABDADACBBDABEBCAABDCCBCDAAAEEE;EABACCBDACBBDABBBEBCDCABABCCCABDCDBAACBCEDBAB;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;140;100;100;100;80;520;5;E;C;D;B;A;B;A;4;1;4;5;5;B;B;B;B;A;A;B;A;B;15;5;5;2;3;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;B;A;B;A;A;A;A;A;A;A;A;A;A;D;A
300000863714;2011;11;F;2;2;1;0;2;1;;;;;;;;0;INSTITUTO FEDERAL DE BRASÍLIA - CAMPUS BRASÍLIA;53;DF;3160702;SANTOS DUMONT;31;MG;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;B;B;B;B;C;B;A;5;5;5;5;5;B;B;B;B;B;B;B;B;E;21;5;5;5;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;B;A;A;D;D;D;A;D;A;A;A;D;D;D;A
300000869521;2011;13;M;2;3;1;0;2;3;;;;;;;;0;;;;2307304;JUAZEIRO DO NORTE;23;CE;1;1;1;1;121;117;125;129;427.7;548.5;530.2;364.8;AABABDACCAACBCCACABBBBCCCABBCCABDBAADDBAABECA;EDEACAEEDBDAADADECEBBCDEEECDCECDAEEDBBCEEAAEA;CADCADAADACCDBAECACCDCADBAAEEAAACDCEBAAAACADE;EAABAABCAAAABBCCBACBABADBAAABADEABACAEEEAACBB;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;80;120;100;100;40;440;5;E;D;C;C;C;B;A;5;5;5;5;5;A;A;A;B;B;A;A;A;E;14;5;5;5;5;B;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;D;A;D;A
300000860315;2011;6;M;2;3;2;0;3;3;;;;;;;;0;;;;5211206;ITAPURANGA;52;GO;1;1;1;1;121;117;126;130;422.8;486.5;535.1;646.9;ACBDEAADAEECEAABDCCABDEEDAEBEBCEDBEADDDBAEEBC;EBBECAAEDDAAACAEDCEEBCACEEADCCEBABABBBDECDEBB;AEBACDEBCEDDAAEBAEDBBDDACEBDACCADBAAEABACBEAE;ABBEEBCAABDEDDCDEDEBBBEDCACBDAADEAECDAEBEDDCC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;120;80;80;100;80;460;2;D;E;D;C;B;B;A;0;5;4;5;4;A;A;B;B;B;B;B;B;E;13;4;5;3;5;A;B;B;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;D;D;A;A;A;D;D;A;D;D;D;D;A
300000869585;2011;11;F;2;1;1;4;1;1;;;;;;;;0;;;;2414506;UMARIZAL;24;RN;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;A;C;B;A;A;B;A;0;5;5;5;4;B;B;B;A;B;B;B;B;A;25;5;4;0;4;E;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;D;A;D;D;A;D;D;A;A;D;D;D;A
300000870328;2011;2;F;1;1;3;1;1;;;;;;;;;0;;;;2403103;CURRAIS NOVOS;24;RN;1;1;1;1;121;117;128;132;485.9;503.2;575.9;472.2;BBBEABABCBCBABDDCEBCCBAEAACDABCCCDBBDEABBADCA;EDBBACCECBDAAAADEEEBBDCEDCCCDEBEEABDEBDADAEBA;EEECBDEADDDAAEECADCCDEEABECEEEAEBDCAACCACBEEA;BCACEAEBCDCBAECBAABDDBCBDDABBADDBBCEEBCAABCCD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;200;160;160;120;120;760;3;C;E;B;A;A;B;B;;;;;;;;;;;;;;;;5;4;0;1;B;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;D;A;A;D;A;D;D;A;A;A;D;D;A
300000864833;2011;11;M;1;3;1;0;3;1;;;;;;;;0;SECRETARIA DE ESTADO DE EDUCAÇÃO DO PARÁ;15;PA;1502939;DOM ELISEU;15;PA;1;1;1;1;121;117;127;131;527.5;403;501.8;483.2;AEEADDEBBAAAEDECDCCCCADAADADECEEADADDDABCEDCB;ABBCBBAABBCAAAAAAAACCBEDAEBDDCBDAAADBBAEACBDA;AAEBEBDECEBADCDAADBCACABEBEBDBDDAEBDDCCAACEAE;BCACCACAAEDEBBBD*AABCACCBBABDEAABAABCCECDDEDE;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;N;0;0;0;0;0;0;4;C;C;D;C;C;A;A;5;5;5;5;5;A;A;B;B;B;A;B;B;A;15;5;5;5;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;D;D;D;D;D;A;D;D;D;D;D;D;D;D;D
300000860319;2011;7;F;1;1;4;7;1;;;;;;;;;1;;;;4304606;CANOAS;43;RS;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;E;D;D;C;A;B;A;1;0;5;5;5;B;B;B;B;A;A;B;B;D;18;3;4;5;5;C;A;D;F;B;A;B;;;;;;;;;B;1;0;2;0;2;0;2;0;B;0;5;5;5;A;A;A;A;B;A;A;A;A;A;A;D;A;A;D;A;A;D;A
300000869713;2011;11;F;1;1;4;0;2;;;;;;;;;1;;;;1600303;MACAPA;16;AP;1;1;1;1;121;117;126;130;412.6;516.5;544.4;507.6;ABBEADBBDEAADABEEACCDABDBACCBEECDEEADBBCBCECE;EDEBAECBDBDAACCDECBECCDDCECDAEABADABBBCBAABBC;AEBACDEBABBDAAAEAEBCEDDABEECEBEDDBAEEABBECBAE;AEBECBEBAEDECDAAEDEBDEEADBADBDEBEAAACECDDBEAC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;200;160;120;120;160;760;4;I;E;C;A;C;B;B;;;;;;;;;;;;;;;;3;5;5;5;B;A;A;F;B;A;B;;;;;;;;;A;0;0;0;0;5;0;0;0;C;4;4;0;5;B;A;B;B;A;A;A;A;D;A;A;D;D;A;D;D;D;D;A
300000860546;2011;11;M;2;1;1;2;1;3;;;;;;;;0;;;;3171303;VICOSA;31;MG;1;1;1;1;121;117;128;132;460.5;484.5;521.1;605.5;CDCCDDBBADAAACDBCEBBEECAEBDABAABCBAADDABEAACA;EBABCEDEDBEADCADDCCBBAEDEAABDECEADABABDBBBDBA;AEDACAECDDBDAEEBAABCABEABDEAADBBBDCCACCADBAEA;CEABBDEDBCCBAEECBBADCADCCCBAEDAADBAADBBCCCACB;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;120;180;140;140;140;720;2;B;B;C;C;C;B;A;4;5;5;5;5;A;A;B;B;B;A;B;A;E;13;5;5;1;5;B;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;B;D;D;D;A;D;D;A;D;D;D;D;A
300000869777;2011;10;F;1;1;1;1;1;1;;;;;;;;0;;;;4314902;PORTO ALEGRE;43;RS;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;B;C;B;C;B;A;5;5;5;5;5;B;B;B;B;B;B;B;B;D;17;5;5;5;5;B;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;A;A;D;D;A;D;D;A;A;D;D;D;A
300000860629;2011;11;F;2;1;1;0;1;1;;;;;;;;0;;;;3522604;ITAPIRA;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;B;E;D;D;C;B;A;4;5;5;5;3;A;A;B;B;B;A;B;B;E;19;4;4;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;A
300000860324;2011;13;M;1;3;1;0;1;1;;;;;;;;0;;;;4113700;LONDRINA;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;1;B;B;D;D;B;B;A;0;5;5;5;5;A;A;B;B;B;B;B;B;E;14;5;5;5;5;A;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;D;D;A;D;D;A;A;A;D;D;D;A
300000870199;2011;3;F;1;1;3;0;2;;;;;;;;;0;;;;2927408;SALVADOR;29;BA;1;1;1;1;121;117;127;131;483.5;527.9;566.8;552.1;DEBEEBBBCEAACECDCBDADEDEDACBADBBEBDCDDEDCBECE;EDECABEBEBDAACADECBBDAAAEBADCEECABADBBADDAAAA;DBDCADDEBAADDEDCEDEEABAEDCCBBAAAABBCDCCABCDAE;EBBAABCABCAEAACDACBBEADAACCACADABBADCCEBEEBEE;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;160;120;80;120;120;600;5;E;C;E;A;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;C;F;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;A;B;A;A;A;A;C;A;D;D;D;B
300000869905;2011;3;M;1;1;1;0;3;1;;;;;;;;0;;;;5208707;GOIANIA;52;GO;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;I;G;A;A;C;B;B;;;;;;;;;;;;;;;;3;5;5;5;A;A;D;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;D;A;D;A;D;A;B;A;D;D;D;A
300000866480;2011;2;M;1;3;2;0;2;1;2211001;TERESINA;22;PI;2;1;1;0;;;;2211001;TERESINA;22;PI;1;1;1;1;121;117;125;129;512.4;440.9;509.1;440.1;DBBEDAABCCAAABBDBEACDDDEAEACDECADBCCDEEBCEECA;AABCADEEDBDCEBABECDBBBECCEBDDCCBABDBDBBCBCABA;BDDBBECDDAEAEBCEBDACAABADDCEEABEECBDBEAECAACE;BBBBDACADCAABBDEABCEBBBACDADEBBDBBBACDBAADDEB;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;140;140;140;120;60;600;4;B;C;B;A;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;D;A;D;D;A;D;D;D;D;A
300000872942;2011;10;F;1;1;1;8;1;3;;;;;;;;0;;;;4209102;JOINVILLE;42;SC;1;1;1;1;121;117;125;129;467.7;520.6;535.5;536.1;BCBADDABCEADDBDAECBADBDEAABCACDBADACDBCBEDCCB;EBEEEEAEEBDAAAADDBDBCCEECAADAEAEABAABBDCEBBAA;BCEBDEDADADBDBBBDAACDABBDBBECBEBCDBCBBCAECAED;BBEBADCBAABBECCBCAEBEBBCBDDEABADCDBBCDDCCBDDC;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;120;140;140;120;120;640;1;I;D;B;B;C;B;A;0;5;5;5;0;B;B;B;B;B;B;B;B;E;16;5;5;5;5;A;A;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;D;D;D;A;A;D;D;A;D;D;D;D;A
300000872609;2011;8;F;1;1;1;8;1;1;;;;;;;;0;;;;4106902;CURITIBA;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;E;E;E;A;A;B;B;;;;;;;;;;;;;;;;3;4;4;3;A;A;D;A;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;C;A;C;C;B;A;A;A;B;C;C;A;A;D;C
300000870033;2011;1;M;1;1;4;0;2;;;;;;;;;0;;;;3509254;CAJATI;35;SP;1;1;1;1;121;117;125;129;491.2;411.7;421.4;649.7;ABBCDCADDEBEDBCBEEADEDBEDECDBADDABDEDDABCDCCA;EBEBDA*ECBBABCADDBDADBECEDDBDCBDCDABBBCDBECAB;EDDBABCDDBBBECCECBCBDBDDDBBCEECBDBBDAECABBEAD;BAEBCECBECBEEECEAABCDBDABDADCEACEBABCDBCCCBDD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;60;120;80;100;80;440;3;G;G;F;A;A;B;B;;;;;;;;;;;;;;;;5;5;0;3;B;A;D;F;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;B;B;B;A;A;D;A;B;A;A;D;A;C;A;D;D;D;C
